,Категория,Название,Автор,ID,Превью,Изображение,Оценка,Цена,Цена (старая),В наличии,Описание,Число отзывов,Число оценок,ISBN,Издательство,Серия,Обложка,Формат,Количество страниц,Год издания,Язык,Раздел,Направление,Страна-производитель,"Вес, г",Возрастные ограничения,Жанр,Герои,Эпоха,Возраст,Иллюстратор,Тип,Вид бумаги,Материал,"Размер, см",Пол,Назначение,Тематика,Упаковка,Рисунок,Иллюстрации
20, Книги; Художественная литература; Комиксы и манга,Тёмная башня: Стрелок. Книга 5. Человек в Чёрном,Стивен Кинг,461933,https://www.respublica.ru/items/337551/download_preview_pdf,https://www.respublica.ru/uploads/01/00/00/5h/o5/large_bb20d45d02781c01.jpg,,890,,True,"Роланд Дискейн, последний стрелок, почти догнал своего неуловимого врага — Человека в Чёрном. Рядом с Роландом идёт новый член его ка-тета, Джейк Чеймберз — мальчик со странной чужой Земли, Земли метро, шлагбаумов и флуоресцентных ламп. Но чтобы добраться до Человека в Чёрном — и спасти Тёмную Башню — Роланд готов рискнуть всем. Своей жизнью. Своей душой. Даже Джейком. И мальчик это понимает. Впереди этих странников, таких не похожих друг на друга, ждёт последний этап опасного путешествия к цели, за которой Роланд гнался двенадцать долгих лет... и к судьбе, неизбежность которой Джейк понимает слишком хорошо.Графический роман «Человек в Чёрном» — пятая книга из цикла «Тёмная Башня: Стрелок». В основе сюжета последние две истории о походе к Тёмной Башне, которые рассказал Стивен Кинг в романе «Стрелок».",,,978-5-17-105315-4,АСТ,Графические романы Стивена Кинга,Твердая,17 х 26,144,2017,Русский,Зарубежные,,Россия,600,0+,Комиксы,Роланд Дискейн,,,,,,,,,,,,,
21, Книги; Художественная литература; Фантастика и фэнтези,КлаТбище домашних жЫвотных,Стивен Кинг,445150,https://www.respublica.ru/items/320460/download_preview_pdf,https://www.respublica.ru/uploads/01/00/00/3a/pf/large_93f4a0fa1cb18821.jpg,,320,,True,"Роман, который сам Кинг, считая «слишком страшным», долго не хотел отдавать в печать, но только за первый год было продано 657 000 экземпляров! Также роман лег в основу одноименного фильма Мэри Ламберт (где Кинг, кстати, сыграл небольшую роль). Казалось бы, семейство Крид — это настоящее воплощение «американской мечты»: отец — преуспевающий врач, красавица мать, прелестные дети. Для полной идиллии им не хватает лишь большого старинного дома, куда они вскоре и переезжают. Но идиллия вдруг стала превращаться в кошмар. Потому что в окружающих их новое жилище вековых лесах скрывается НЕЧТО, более ужасное, чем сама смерть и… более могущественное. Читайте легендарный роман Стивена Кинга «КлаТбище домашних жЫвотных» — в новом переводе и впервые без сокращений!",,,978-5-17-099626-1,АСТ,Король на все времена,Твердая,13 х 20,480,2016,Русский,Зарубежные,Мистика,Россия,355,0+,,,,,,,,,,,,,,,
22, Книги; Художественная литература; Фантастика и фэнтези,Чёрный дом,Стивен Кинг,442858,https://www.respublica.ru/items/318155/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/38/ku/large_4794160522c45a24.jpg,,390,,True,"«Черный дом» — уникальный роман в творчестве Стивена Кинга. Это — продолжение любимого миллионами фанатов во всем мире «Талисмана» и в то же время — связующее звено между «Талисманом» и opus magnum Кинга, циклом «Темная Башня». И еще — это редкий пример сотрудничества Кинга с другим писателем… Серия чудовищных убийств потрясла городок Френч-Лэндинг. Начальник местной полиции просит Джека Сойера, детектива в отставке, помочь в расследовании этого дела. Кто совершил ужасные преступления? Имитатор, подражающий известному серийному убийце? Или на тихий город обрушились неведомые темные силы? Чтобы найти ответ, Джеку Сойеру предстоит воскресить свое прошлое и вновь отправиться в путешествие в Долины...",,,978-5-17-099403-8,АСТ,Король на все времена(м),Мягкая,11 х 18,832,2016,Русский,Зарубежные,Мистика,Россия,396,16+,,,,,,,,,,,,,,,
23, Книги; Художественная литература; Фантастика и фэнтези,Ветер сквозь замочную скважину,Стивен Кинг,430793,https://www.respublica.ru/items/305903/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/2h/z6/large_44dec94bdbe578a9.jpg,,280,,True,"История, являющаяся частью цикла, хронологически расположена между четвертым и пятым романами... Эту историю Роланд Дискейн рассказывает своему недавно собранному второму ка-тету — Сюзанне, Эдди, Джейку и Ышу, — и они узнают о том, что произошло вскоре после гибели матери Роланда. ...Молодой стрелок отправляется расследовать убийства крестьян в далекой провинции — убийства, в которых перепуганные люди в один голос обвиняют таинственного оборотня. А сопровождает его один из членов первого ка-тета Роланда — Джейми Декарри, о котором ранее было известно совсем немного...",,,978-5-17-095172-7,АСТ,Король на все времена(м),Мягкая,11 х 18,384,2016,Русский,Зарубежные,Мистика,Россия,195,0+,,,,,,,,,,,,,,,
24, Книги; Художественная литература; Фантастика и фэнтези,Бессонница,Стивен Кинг,427399,https://www.respublica.ru/items/298294/download_preview_pdf,https://www.respublica.ru/uploads/01/00/00/2f/c3/large_795a49654a68fa3b.jpg,,390,,True,"Бессонница рано или поздно проходит — так подсказывает житейский опыт. Но что делать, если она растягивается на многие месяцы? Если бессонные ночи наполнены кровавыми видениями, которые подозрительно напоминают реальность? Ральф Робертс не знает ответов на эти вопросы, наверняка ему известно лишь одно: еще немного — и он сойдет с ума...",,,978-5-17-094640-2,АСТ,Король на все времена(м),Мягкая,11 х 18,832,2015,Русский,Зарубежные,Мистика,Россия,406,,,,,,,,,,,,,,,,
25, Книги; Художественная литература; Фантастика и фэнтези,Тёмная Башня,Стивен Кинг,413206,https://www.respublica.ru/items/276344/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/2h/we/large_56ccc20c08d1347f.jpg,,390,,True,"Цикл ""Темная Башня"" - это opus magnum Стивена Кинга. История последнего стрелка Роланда Дискейна и его друзей. Произведения, входящие в этот цикл, не раз являлись номинантами премии Брэма Стокера. У ""Темной Башни"" сотни тысяч фанатов и десятки фан-клубов, ей посвящено множество книг и статей. Наступают последние дни странствия Роланда Дискейна и его друзей. Темная Башня - все ближе… Но теперь последним из стрелков угрожает новая опасность. Дитя-демон Мордред, которому силы Тьмы предрекли жребий убийцы Роланда, вырос - и готов исполнить свою миссию. Все сущее служит Лучу? Все сущее служит Алому Королю? Ответ на этот вопрос - в последней книге легендарного сериала ""Темная Башня""!",,,978-5-17-093728-8,АСТ,Король на все времена(м),Мягкая,11 х 18,960,2015,Русский,Зарубежные,Мистика,Россия,457,12+,,,,,,,,,,,,,,,
26, Книги; Художественная литература; Фантастика и фэнтези,"Тьма, - и больше ничего",Стивен Кинг,404247,https://www.respublica.ru/items/274958/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/3z/ki/large_a6abcf0b24004499.jpg,,270,,True,"Такова традиция: раз в несколько лет — иногда пять, а иногда и семь — Стивен Кинг публикует новый сборник произведений «малой прозы». Чаще всего это рассказы, но иногда — четыре (обязательно четыре!) повести. Так было с «Четырьмя сезонами», в состав которых вошла легендарная «Рита Хейуорт и спасение из Шоушенка». Так было с книгой «Четыре после полуночи» с ее прославленными «Лангольерами». «Тьма, и больше ничего» — очередной сборник из четырех повестей, завоевавший любовь читателей по всему миру. Бонус! Подарок Стивена Кинга самым преданным фанатам — рассказ «Нездоровье», который Мастер включил в переиздание сборника.",,,978-5-17-093730-1,АСТ,Король на все времена,Мягкая,11 х 18,480,2015,Русский,Зарубежные,Мистика,Россия,240,12+,,,,,,,,,,,,,,,
27, Книги; Художественная литература; Фантастика и фэнтези,"Песнь Сюзанны. Из цикла ""Тёмная Башня""",Стивен Кинг,401907,https://www.respublica.ru/items/272585/download_preview_pdf,https://www.respublica.ru/uploads/01/00/00/2t/k3/large_4ee5bd049befbc3a.jpg,,290,,True,"Цикл ""Темная Башня"" - это opus magnum - лучшая работа - Стивена Кинга. История последнего стрелка Роланда Дискейна и его друзей. Произведения, входящие в этот цикл, не раз являлись номинантами премии Брэма Стокера. У ""Темной Башни"" сотни тысяч фанатов и десятки фан-клубов, ей посвящено множество книг и статей. Странствие Роланда Дискейна и его друзей близится к завершению... Но теперь на пути ка-тета последних стрелков возникает новое препятствие. Бесследно исчезла Сюзанна, носящая в себе дитя-демона - будущего великого стрелка, которому силы Тьмы предрекли жребий убийцы Роланда. Ка-тет отправляется на поиски Сюзанны...",,,978-5-17-092890-3,АСТ,Король на все времена(м),Мягкая,11 х 18,512,2015,Русский,Зарубежные,Мистика,Россия,250,16+,,,,,,,,,,,,,,,
28, Книги; Художественная литература; Фантастика и фэнтези,Мизери,Стивен Кинг,400184,https://www.respublica.ru/items/270897/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/28/80/large_f9f552fca8089553.jpg,,280,,True,"Может ли спасение от верной гибели обернуться таким кошмаром, что даже смерть покажется милосердным даром судьбы? Может. Ибо это произошло с Полом Шелдоном, автором бесконечного сериала книг о злоключениях Мизери. Раненый писатель оказался в руках Энни Уилкс - женщины, потерявшей рассудок на почве его романов. Уединенный домик одержимой бесами фурии превратился в камеру пыток, а существование Пола - в ад, полный боли и ужаса.",,,978-5-17-092564-3,АСТ,Король на все времена(м),Мягкая,11 х 18,416,2015,Русский,Зарубежные,Мистика,Россия,209,0+,,,,,,,,,,,,,,,
29, Книги; Художественная литература; Фантастика и фэнтези,Ночная смена,Стивен Кинг,399306,https://www.respublica.ru/items/270017/download_preview_pdf,https://www.respublica.ru/uploads/00/00/00/27/1k/large_729b5340f88cb460.jpg,,460,,True,"Вы решились отправиться в странствие по закоулкам кошмаров, таящихся за гранью реальности. Здесь царят только безумие и паника. Здесь все, что кажется надежным и знакомым, может обернуться смертельно опасной ловушкой. Даже дневной свет здесь просачивается сквозь ночную тьму... За поворотом дороги - мир, где под масками людей таится Серое Зло. Зло, в котором нет даже искорки человеческой души. Новый поворот - и вот он, городок... Еше поворот - и трижды раскаются те, кто столкнется с одержимым Газонокосильщиком. Потому что в глубинах его изломанной души таится Смерть... И опять дорога делает поворот - в школу возвращаются мертвые, возвращаются с жаждой нести гибель живым. И надо продать душу дьяволу, чтобы дьявола победить... Читайте сборник рассказов ""Ночная смена"" именно таким, как его задумал Стивен Кинг!",,,978-5-17-092566-7,АСТ,Король на все времена,Твердая,14 х 20,480,2015,Русский,Зарубежные,Мистика,Россия,372,12+,,,,,,,,,,,,,,,
